fold_id,cv_tag,html_id,sent_id,CONTENT,CLASS
9,cv975,11920,33,"despite his characterization as a hard-nosed , violent , misogynistic killer , hammer always stuck fervently to his own moral code .",neg
9,cv975,11920,34,"the title itself , "" i , the jury , "" refers to his anti-establishment notion of being his own law .",neg
9,cv975,11920,35,"unlike private eyes who seek out the bad guys and then turn them over the police , hammer both pursues the criminal and exacts the punishment .",neg
9,cv975,11920,36,"in this way , he can be seen as "" above the law , "" but he still adheres strictly to her own personal code of conduct , his own morality .",neg
9,cv975,11920,37,"the movie forgoes that aspect of his character , and hammer comes off not only as amoral in society's terms , but in any terms , especially his own .",neg
9,cv975,11920,38,"if anything , hammer always had his professionalism , but the movie does away with that in the first three minutes by showing him rolling in the sack with the wife of a client who had paid him to find out if that wife was being unfaithful .",neg
9,cv975,11920,39,"maybe the scene was intended for laughs , but it only cheapens hammer's character and is , by all accounts , a lousy way to start the movie .",neg
9,cv975,11920,40,"the blame for hammer's character can't be laid on assante's shoulders , because despite some unnecessary marlon brandon-like mumbling , he delivers a fine performance .",neg
9,cv975,11920,41,"spillane never once described hammer's physical attributes in any of the dozen books in which he appeared , so any actor could conceivably portray him .",neg
9,cv975,11920,42,"of course , because of the lack of written description , those who have read spillane's books will have a strong personal notion of what hammer looks like , and therefore almost any screen incarnation will somehow fall short of expectations ( spillane , who played the character himself in 1963's "" the girl hunters , "" is generally considered the best of the film hammers ) .",neg
9,cv975,11920,43,the rest of actors are most un-noteworthy .,neg
9,cv975,11920,44,"with the exceptions of alan king and paul sorvino , everyone who appeared in "" i , the jury "" were up-and-comers who basically went nowhere .",neg
9,cv975,11920,45,"many of them ended up working in television ( like carrera , who had a short stint on "" dallas "" in the mid-eighties ) , which only adds to the made-for-tv atmosphere of the film .",neg
9,cv975,11920,46,"maybe someday , someone will manage to get the right elements together and make an effective film rendition of a spillane book , but this is certainly not it .",neg
9,cv976,10724,0,"nostalgia for the 70s continues , as we see a revival of one of the decade's greatest achievements : the marijuana comedy .",neg
9,cv976,10724,1,"however half baked doesn't quite run with all its brain cells , and will make you appreciate the questionable talents of cheech and chong all the more .",neg
9,cv976,10724,2,the plot follows the misadventures of four ne'er-do-well stoners .,neg
9,cv976,10724,3,"there's the group's unofficial leader , thurgood ( david chappelle ) , scarface ( guillermo diaz ) , brian ( jim breuer ) , and kenny ( harland williams ) .",neg
9,cv976,10724,4,"kenny gets into trouble , when , while on a munchie run , feeds his snack foods to a diabetic police horse .",neg
9,cv976,10724,5,"when the animal keels over , he finds himself accused of killing a police officer , and facing a $1 , 000 , 000 bail .",neg
9,cv976,10724,6,"his friends promise to raise money for a 10% bail bond , but have no idea how .",neg
9,cv976,10724,7,"that is , until thurgood stumbles upon a stash of pharmaceutical marijuana being tested at the company where he works as a janitor .",neg
9,cv976,10724,8,"soon the three guys are dealing dope to raise funds , while avoiding the cops and rival dealer sampson simpson ( clarence williams iii ) .",neg
9,cv976,10724,9,"for a comedy , the film is pretty humorless .",neg
9,cv976,10724,10,not that it doesn't try . . . it's,neg
9,cv976,10724,11,just that the comic setups are obvious and the payoffs nearly all fall flat .,neg
9,cv976,10724,12,the four leads are nearly all playing the same character .,neg
9,cv976,10724,13,"only williams stands out ( while still performing on the level of his humor-free comedy rocket man ) , but that is because he's imprisoned throughout most of the film , giving a much needed change of pace ( but mostly swapping one set of obvious gags for another ) .",neg
9,cv976,10724,14,"to help out , the film is packed full of cameos .",neg
9,cv976,10724,15,"steven wright , tommy chong , janeane garofalo , willie nelson , snoop doggy dogg , and jon stewart all make appearances at one point or another .",neg
9,cv976,10724,16,"none of them work , beyond the simple "" hey , that's _____ "" level .",neg
9,cv976,10724,17,in fact the funniest work in the film comes from chappelle .,neg
9,cv976,10724,18,"not as his bland pothead lead , but in his second role , as a pot-obsessed rapper , sir smokealot .",neg
9,cv976,10724,19,"granted , it's pretty much a one-joke role , and there aren't a ton of laughs . . . but this film needs every one it can scrape up .",neg
9,cv976,10724,20,"to top it off , and in a move contrasting with the tone of the rest of the film , thurgood is given a love interest , mary jane ( rachel true ) .",neg
9,cv976,10724,21,her role is that of the public service announcement : to inform us why doing drugs ( including pot ) is wrong .,neg
9,cv976,10724,22,"her character seems fabricated merely as a defense to the "" your film promotes the use of drugs "" camp .",neg
9,cv976,10724,23,"the film would have been better off by sticking with the "" rebel "" tone it so eagerly tries to claim .",neg
9,cv976,10724,24,"yet , in the end , it doesn't really matter .",neg
9,cv976,10724,25,"watching the film clean and sober , you are bound to recognize how truly awful it is .",neg
9,cv977,4776,0,i saw this film on christmas day expecting an upbeat comedy .,neg
9,cv977,4776,1,boy was i in for a christmas dissapointment !,neg
9,cv977,4776,2,"after an hour of the movie , i was ready to change rooms-into another theater !",neg
9,cv977,4776,3,read on to see what i have to say . . . .,neg
9,cv977,4776,4,four rooms :,neg
9,cv977,4776,5,"starring : tim roth , jennifer beals , antonio banderas , quentin tarantino , valeria golino , madonna , bruce willis , marisa tomei , alicia witt , lili taylor , and ione skye .",neg
9,cv977,4776,6,possible stars ),neg
9,cv977,4776,7,""" four rooms "" was supposed to be one of the biggest hits of the year .",neg
9,cv977,4776,8,"key word here : "" supposed . """,neg
9,cv977,4776,9,"four of the biggest directors in hollywood : quentin tarantino , robert rodriguez , alexander rockwell , and alison anders were all directing one big film with a big and popular cast .",neg
9,cv977,4776,10,i guess it was all just too much because this turned out to be the biggest flop of the year and it could of been great .,neg
9,cv977,4776,11,the plot : it's new years eve and it's a bellboy's first day on the job .,neg
9,cv977,4776,12,he encounters many mysterious and kinky hotel guests as he tries to handle all his own problems .,neg
9,cv977,4776,13,"tarantino told his directors this plot , and each of them wrote a script .",neg
9,cv977,4776,14,it turned out each of them had written a dark comedy .,neg
9,cv977,4776,15,"anders wrote and directed the tale about a coven of witches ( madonna , valeria golino , alicia witt , and ione skye ) , which was the worst one out of all of them .",neg
9,cv977,4776,16,"the second room ( jennifer beals ) was better , but lacking in plot .",neg
9,cv977,4776,17,this room was about a man who accuses every man of sleeping with his wife .,neg
9,cv977,4776,18,"the third room ( antonio banderas ) was the best roomm , about two rambunctous kids that trash a hotel suite .",neg
9,cv977,4776,19,"the final one ( tarantino , willis ) was about a movie star wanting the bellboy to chop off someone's finger .",neg
